dataset,lmbda,cluster_option,L,convergence_iter,optimum,time,seed,energy_list_file
Synthetic-unequal,1,kmeans,1.0,26,332.73700487317797,0.37807489999977406,9,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=9.txt
Synthetic-unequal,1,kmeans,1.0,9,202.22836534034406,0.2946487999997771,10,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=10.txt
Synthetic-unequal,1,kmeans,2.0,49,336.74189267579067,0.3895140000004176,1,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=1.txt
Synthetic-unequal,1,kmeans,2.0,28,312.7788919238748,0.3582050999993953,2,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=2.txt
Synthetic-unequal,1,kmeans,2.0,49,386.6119732426055,0.34810539999853063,3,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=3.txt
Synthetic-unequal,1,kmeans,2.0,15,191.85858457753136,0.3790446000002703,4,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=4.txt
Synthetic-unequal,1,kmeans,2.0,48,352.18624413007853,0.348525299999892,5,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=5.txt
Synthetic-unequal,1,kmeans,2.0,59,368.1868320618609,0.3775136999993265,6,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=6.txt
Synthetic-unequal,1,kmeans,2.0,19,216.49459251390712,0.3309239999998681,7,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=7.txt
Synthetic-unequal,1,kmeans,2.0,45,362.907084255499,0.28324160000011034,8,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=8.txt
Synthetic-unequal,1,kmeans,2.0,41,332.7589534890151,0.26279059999978926,9,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=9.txt
Synthetic-unequal,1,kmeans,2.0,15,202.22982900400143,0.2411885000001348,10,Synthetic-unequal\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=10.txt
Synthetic-unequal,1,ncut,1e-05,4,-2999999999999552.0,0.22816260000035982,1,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=1e-05__lmb=1__seed=1.txt
Synthetic-unequal,1,ncut,1e-05,3,-2.0,0.24923409999973956,2,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=1e-05__lmb=1__seed=2.txt
Synthetic-unequal,1,ncut,1e-05,4,-2999999999999552.0,0.24718170000051032,3,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=1e-05__lmb=1__seed=3.txt
Synthetic-unequal,1,ncut,1e-05,3,-2.0,0.2467409000000771,4,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=1e-05__lmb=1__seed=4.txt
Synthetic-unequal,1,ncut,1e-05,4,-2999999999999552.0,0.24469279999902938,5,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=1e-05__lmb=1__seed=5.txt
Synthetic-unequal,1,ncut,1e-05,4,-3249999999999516.5,0.24682120000034047,6,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=1e-05__lmb=1__seed=6.txt
Synthetic-unequal,1,ncut,1e-05,3,-2.0,0.276096100000359,7,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=1e-05__lmb=1__seed=7.txt
Synthetic-unequal,1,ncut,1e-05,4,-3499999999999440.5,0.2978573000000324,8,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=1e-05__lmb=1__seed=8.txt
Synthetic-unequal,1,ncut,1e-05,4,-3249999999999552.0,0.2740702999999485,9,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=1e-05__lmb=1__seed=9.txt
Synthetic-unequal,1,ncut,1e-05,3,-2.0,0.26408009999977367,10,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=1e-05__lmb=1__seed=10.txt
Synthetic-unequal,1,ncut,0.0001,5,-2.4999999999996536e+16,0.2417451000001165,1,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.0001__lmb=1__seed=1.txt
Synthetic-unequal,1,ncut,0.0001,3,-2.0,0.2503798999987339,2,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.0001__lmb=1__seed=2.txt
Synthetic-unequal,1,ncut,0.0001,5,-2.4999999999996536e+16,0.2507865999996284,3,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.0001__lmb=1__seed=3.txt
Synthetic-unequal,1,ncut,0.0001,3,-2.0,0.26310689999991155,4,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.0001__lmb=1__seed=4.txt
Synthetic-unequal,1,ncut,0.0001,5,-2.4999999999996536e+16,0.25267449999955716,5,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.0001__lmb=1__seed=5.txt
Synthetic-unequal,1,ncut,0.0001,5,-2.4999999999996532e+16,0.272981100000834,6,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.0001__lmb=1__seed=6.txt
Synthetic-unequal,1,ncut,0.0001,3,-2.0,0.25002479999966454,7,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.0001__lmb=1__seed=7.txt
Synthetic-unequal,1,ncut,0.0001,5,-2.4999999999996532e+16,0.2530329000001075,8,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.0001__lmb=1__seed=8.txt
Synthetic-unequal,1,ncut,0.0001,5,-2.4999999999996544e+16,0.26345930000024964,9,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.0001__lmb=1__seed=9.txt
Synthetic-unequal,1,ncut,0.0001,3,-2.0,0.28297270000075514,10,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.0001__lmb=1__seed=10.txt
Synthetic-unequal,1,ncut,0.001,5,-177.1593715889041,0.3216606000005413,1,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.001__lmb=1__seed=1.txt
Synthetic-unequal,1,ncut,0.001,5,-1.9999999987952668,0.3310524999997142,2,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.001__lmb=1__seed=2.txt
Synthetic-unequal,1,ncut,0.001,5,-177.1593715889041,0.32146189999912167,3,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.001__lmb=1__seed=3.txt
Synthetic-unequal,1,ncut,0.001,5,-1.9999999987952668,0.32869550000032177,4,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.001__lmb=1__seed=4.txt
Synthetic-unequal,1,ncut,0.001,5,-177.1593715889041,0.32383560000016587,5,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.001__lmb=1__seed=5.txt
Synthetic-unequal,1,ncut,0.001,5,0.0,0.3045503000012104,6,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.001__lmb=1__seed=6.txt
Synthetic-unequal,1,ncut,0.001,5,-1.9999999987952668,0.3089725999998336,7,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.001__lmb=1__seed=7.txt
Synthetic-unequal,1,ncut,0.001,5,-98.64717265741137,0.3042946000005031,8,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.001__lmb=1__seed=8.txt
Synthetic-unequal,1,ncut,0.001,5,-1.330355909985601,0.31387639999957173,9,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.001__lmb=1__seed=9.txt
Synthetic-unequal,1,ncut,0.001,5,-1.9999999987952668,0.3183738000006997,10,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.001__lmb=1__seed=10.txt
Synthetic-unequal,1,ncut,0.01,154,-1.8238963506737575,0.4206884000013815,1,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.01__lmb=1__seed=1.txt
Synthetic-unequal,1,ncut,0.01,21,-1.9999847355755414,0.28139589999955206,2,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.01__lmb=1__seed=2.txt
Synthetic-unequal,1,ncut,0.01,154,-1.8238963506737575,0.49360909999995783,3,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.01__lmb=1__seed=3.txt
Synthetic-unequal,1,ncut,0.01,21,-1.9999847355755414,0.34472490000007383,4,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.01__lmb=1__seed=4.txt
Synthetic-unequal,1,ncut,0.01,154,-1.8238963506737575,0.4148356999994576,5,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.01__lmb=1__seed=5.txt
Synthetic-unequal,1,ncut,0.01,81,-1.819794727828008,0.35516569999890635,6,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.01__lmb=1__seed=6.txt
Synthetic-unequal,1,ncut,0.01,21,-1.9999847355755414,0.444266599999537,7,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.01__lmb=1__seed=7.txt
Synthetic-unequal,1,ncut,0.01,62,-1.8333418082519644,1.0120433000010962,8,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.01__lmb=1__seed=8.txt
Synthetic-unequal,1,ncut,0.01,64,-1.8482674527524836,1.025094499998886,9,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.01__lmb=1__seed=9.txt
Synthetic-unequal,1,ncut,0.01,21,-1.9999847355755414,1.2358874000001379,10,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.01__lmb=1__seed=10.txt
Synthetic-unequal,1,ncut,0.1,252,-1.8199257966642608,1.9182242000006227,1,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=1__seed=1.txt
Synthetic-unequal,1,ncut,0.1,115,-1.9997498663427964,0.9810820000002423,2,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=1__seed=2.txt
Synthetic-unequal,1,ncut,0.1,252,-1.8199257966642608,2.294007500000589,3,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=1__seed=3.txt
Synthetic-unequal,1,ncut,0.1,115,-1.9997498663427964,2.326086799999757,4,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=1__seed=4.txt
Synthetic-unequal,1,ncut,0.1,252,-1.8199257966642608,0.9693943000002037,5,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=1__seed=5.txt
Synthetic-unequal,1,ncut,0.1,278,-1.8171591562086844,2.147040099998776,6,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=1__seed=6.txt
Synthetic-unequal,1,ncut,0.1,115,-1.9997498663427964,1.5257571000001917,7,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=1__seed=7.txt
Synthetic-unequal,1,ncut,0.1,228,-1.8326879861512158,1.542398300000059,8,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=1__seed=8.txt
Synthetic-unequal,1,ncut,0.1,210,-1.8477332205415509,1.6680455000005168,9,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=1__seed=9.txt
Synthetic-unequal,1,ncut,0.1,115,-1.9997498663427964,0.3690267000001768,10,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=1__seed=10.txt
Synthetic-unequal,1,ncut,1.0,1007,-1.811363049814683,1.232815200000914,1,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=1.txt
Synthetic-unequal,1,ncut,1.0,803,-1.9975164670876577,0.7898916000012832,2,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=2.txt
Synthetic-unequal,1,ncut,1.0,1007,-1.811363049814683,0.8308277999985876,3,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=3.txt
Synthetic-unequal,1,ncut,1.0,803,-1.9975164670876577,0.8660037999998167,4,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=4.txt
Synthetic-unequal,1,ncut,1.0,1007,-1.811363049814683,0.8840839999993477,5,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=5.txt
Synthetic-unequal,1,ncut,1.0,1099,-1.8080949157603157,0.9402950999992754,6,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=6.txt
Synthetic-unequal,1,ncut,1.0,803,-1.9975164670876577,0.793632200000502,7,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=7.txt
Synthetic-unequal,1,ncut,1.0,996,-1.8252554122197804,0.8539092000009987,8,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=8.txt
Synthetic-unequal,1,ncut,1.0,1020,-1.8412353847575835,0.9617297999993752,9,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=9.txt
Synthetic-unequal,1,ncut,1.0,803,-1.9975164670876577,0.8161742000011145,10,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=10.txt
Synthetic-unequal,1,ncut,2.0,1610,-1.806246391184828,1.2632265000011103,1,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=2.0__lmb=1__seed=1.txt
Synthetic-unequal,1,ncut,2.0,1440,-1.995155863797708,1.168888899999729,2,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=2.0__lmb=1__seed=2.txt
Synthetic-unequal,1,ncut,2.0,1610,-1.806246391184828,1.2518185999997513,3,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=2.0__lmb=1__seed=3.txt
Synthetic-unequal,1,ncut,2.0,1440,-1.995155863797708,1.280452900000455,4,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=2.0__lmb=1__seed=4.txt
Synthetic-unequal,1,ncut,2.0,1610,-1.806246391184828,1.2341147999995883,5,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=2.0__lmb=1__seed=5.txt
Synthetic-unequal,1,ncut,2.0,1756,-1.8024824561675072,1.5395666000003985,6,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=2.0__lmb=1__seed=6.txt
Synthetic-unequal,1,ncut,2.0,1440,-1.995155863797708,1.152483600000778,7,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=2.0__lmb=1__seed=7.txt
Synthetic-unequal,1,ncut,2.0,1607,-1.8203284094170735,1.335643099999288,8,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=2.0__lmb=1__seed=8.txt
Synthetic-unequal,1,ncut,2.0,1644,-1.8360970207546379,1.1882272999991983,9,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=2.0__lmb=1__seed=9.txt
Synthetic-unequal,1,ncut,2.0,1440,-1.995155863797708,1.225402899999608,10,Synthetic-unequal\Lipschitz_energy_list_logs\ncut__L=2.0__lmb=1__seed=10.txt
Adult,1,kmedian,1.0,86,19356.05003830739,3.779735600001004,1,Adult\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=1.txt
Adult,1,kmedian,1.0,85,19581.91947205698,3.880541999998968,2,Adult\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=2.txt
Adult,1,kmedian,1.0,89,19709.60829313438,3.9494436999993923,3,Adult\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=3.txt
Adult,1,kmedian,1.0,88,19827.335673649628,3.704996899999969,4,Adult\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=4.txt
Adult,1,kmedian,1.0,85,19175.648840133137,3.561433400000169,5,Adult\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=5.txt
Adult,1,kmedian,1.0,89,19245.295803578396,3.7990702999995847,6,Adult\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=6.txt
Adult,1,kmedian,1.0,88,19495.926285845126,3.7734056000008422,7,Adult\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=7.txt
Adult,1,kmedian,1.0,86,19927.093996916276,3.7243754000010085,8,Adult\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=8.txt
Adult,1,kmedian,1.0,89,19217.957289060847,3.8277828999998746,9,Adult\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=9.txt
Adult,1,kmedian,1.0,89,18681.54098359688,3.779020899999523,10,Adult\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=10.txt
Adult,1,kmedian,2.0,136,19360.760633895334,5.58090489999995,1,Adult\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=1.txt
Adult,1,kmedian,2.0,133,19586.82273830098,5.576162199999089,2,Adult\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=2.txt
Adult,1,kmedian,2.0,140,19714.745067812524,5.912317700000131,3,Adult\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=3.txt
Adult,1,kmedian,2.0,139,19832.295441321192,6.568226299999878,4,Adult\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=4.txt
Adult,1,kmedian,2.0,133,19180.465592159617,5.678931899999952,5,Adult\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=5.txt
Adult,1,kmedian,2.0,140,19250.29368169045,5.851140499999019,6,Adult\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=6.txt
Adult,1,kmedian,2.0,138,19500.94675904079,5.765762200000609,7,Adult\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=7.txt
Adult,1,kmedian,2.0,136,19931.99450774285,5.894372400000066,8,Adult\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=8.txt
Adult,1,kmedian,2.0,140,19222.900685436947,5.729103800000303,9,Adult\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=9.txt
Adult,1,kmedian,2.0,140,18686.344850026893,5.693086499999481,10,Adult\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=10.txt
Adult,1,kmeans,1.0,85,12999.124516345813,3.6521794000000227,1,Adult\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=1.txt
Adult,1,kmeans,1.0,81,13352.862674252036,3.466236600001139,2,Adult\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=2.txt
Adult,1,kmeans,1.0,86,13448.233023820248,3.8412600999999995,3,Adult\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=3.txt
Adult,1,kmeans,1.0,85,13446.409993392814,3.886000200000126,4,Adult\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=4.txt
Adult,1,kmeans,1.0,83,12818.641983555372,3.653904599999805,5,Adult\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=5.txt
Adult,1,kmeans,1.0,86,13051.626179510211,3.685320500000671,6,Adult\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=6.txt
Adult,1,kmeans,1.0,84,13256.442222978056,3.664022400000249,7,Adult\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=7.txt
Adult,1,kmeans,1.0,83,13922.036035227307,3.909623499999725,8,Adult\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=8.txt
Adult,1,kmeans,1.0,86,12967.327298731218,3.7902788000010332,9,Adult\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=9.txt
Adult,1,kmeans,1.0,88,12395.681702610344,3.8559390000009444,10,Adult\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=10.txt
Adult,1,kmeans,2.0,134,13002.299540469538,5.697675400000662,1,Adult\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=1.txt
Adult,1,kmeans,2.0,128,13355.93017321529,5.367462599999271,2,Adult\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=2.txt
Adult,1,kmeans,2.0,136,13451.513770446416,5.7240380000002915,3,Adult\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=3.txt
Adult,1,kmeans,2.0,134,13449.694972577088,5.520517300001302,4,Adult\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=4.txt
Adult,1,kmeans,2.0,130,12821.730918955669,5.396893099999943,5,Adult\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=5.txt
Adult,1,kmeans,2.0,136,13054.819229550734,5.7103145999990375,6,Adult\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=6.txt
Adult,1,kmeans,2.0,132,13259.645347258927,5.559647899999618,7,Adult\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=7.txt
Adult,1,kmeans,2.0,131,13925.370991187094,5.658112400000391,8,Adult\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=8.txt
Adult,1,kmeans,2.0,136,12970.508377493108,5.643627599998581,9,Adult\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=9.txt
Adult,1,kmeans,2.0,138,12398.899332696274,5.766312600000674,10,Adult\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=10.txt
Adult,1,ncut,0.1,2153,-9.078655746139047,80.43496240000059,4,Adult\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=1__seed=4.txt
Adult,1,ncut,0.1,2164,-9.110757996838577,80.70550670000011,5,Adult\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=1__seed=5.txt
Adult,1,ncut,0.1,2175,-9.069471496644583,80.65245570000116,6,Adult\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=1__seed=6.txt
Adult,1,ncut,0.1,2158,-9.117491673893914,80.35121640000034,7,Adult\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=1__seed=7.txt
Adult,1,ncut,0.1,2171,-9.113414665169332,80.432264699999,8,Adult\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=1__seed=8.txt
Adult,1,ncut,0.1,2170,-9.095837451463936,80.58325800000057,9,Adult\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=1__seed=9.txt
Adult,1,ncut,0.1,2163,-9.076414417883948,80.38417760000084,10,Adult\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=1__seed=10.txt
Adult,1,ncut,1.0,10000,-8.268442950216448,367.18673300000046,1,Adult\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=1.txt
Adult,1,ncut,1.0,10000,-8.224024005463624,366.81671579999966,2,Adult\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=2.txt
Adult,1,ncut,1.0,10000,-8.270889468928168,368.9417790000007,3,Adult\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=3.txt
Adult,1,ncut,1.0,10000,-8.20948616084027,369.36979859999883,4,Adult\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=4.txt
Adult,1,ncut,1.0,10000,-8.210723821237577,368.26052300000083,5,Adult\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=5.txt
Adult,1,ncut,1.0,10000,-8.195226679719719,367.25104180000017,6,Adult\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=6.txt
Adult,1,ncut,1.0,10000,-8.250371626424439,369.57677460000014,7,Adult\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=7.txt
Adult,1,ncut,1.0,10000,-8.230714838817514,369.9923719999988,8,Adult\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=8.txt
Adult,1,ncut,1.0,10000,-8.224454547409412,368.7461413000001,9,Adult\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=9.txt
Adult,1,ncut,1.0,10000,-8.203421150741182,369.1669694000011,10,Adult\Lipschitz_energy_list_logs\ncut__L=1.0__lmb=1__seed=10.txt
Adult,1,ncut,2.0,10000,-3.4781897611460106,369.2203790000003,1,Adult\Lipschitz_energy_list_logs\ncut__L=2.0__lmb=1__seed=1.txt
Adult,1,ncut,2.0,10000,-3.4690502001875805,368.7875213999996,2,Adult\Lipschitz_energy_list_logs\ncut__L=2.0__lmb=1__seed=2.txt
Adult,1,ncut,2.0,10000,-3.3343426710479243,369.8344787999995,3,Adult\Lipschitz_energy_list_logs\ncut__L=2.0__lmb=1__seed=3.txt
Adult,1,ncut,2.0,10000,-3.450726942417874,368.5262058999997,4,Adult\Lipschitz_energy_list_logs\ncut__L=2.0__lmb=1__seed=4.txt
Adult,1,ncut,2.0,10000,-3.4330568020377976,373.1526091000014,5,Adult\Lipschitz_energy_list_logs\ncut__L=2.0__lmb=1__seed=5.txt
Adult,1,ncut,2.0,10000,-3.3472313432583887,370.34524859999874,6,Adult\Lipschitz_energy_list_logs\ncut__L=2.0__lmb=1__seed=6.txt
Adult,1,ncut,2.0,10000,-3.4459391470599385,372.1642948000008,7,Adult\Lipschitz_energy_list_logs\ncut__L=2.0__lmb=1__seed=7.txt
Adult,1,ncut,2.0,10000,-3.6883075399904683,372.95885739999903,8,Adult\Lipschitz_energy_list_logs\ncut__L=2.0__lmb=1__seed=8.txt
Adult,1,ncut,2.0,10000,-3.401030970114564,378.4079071999986,9,Adult\Lipschitz_energy_list_logs\ncut__L=2.0__lmb=1__seed=9.txt
Adult,1,ncut,2.0,10000,-3.373556266941216,372.671481100002,10,Adult\Lipschitz_energy_list_logs\ncut__L=2.0__lmb=1__seed=10.txt
Bank,1,kmedian,1e-05,5,22646.521089402268,0.7887966999987839,1,Bank\Lipschitz_energy_list_logs\kmedian__L=1e-05__lmb=1__seed=1.txt
Bank,1,kmedian,1e-05,6,22100.60004508834,0.9452209000010043,2,Bank\Lipschitz_energy_list_logs\kmedian__L=1e-05__lmb=1__seed=2.txt
Bank,1,kmedian,1e-05,3,21454.32499269729,0.7646401999991213,3,Bank\Lipschitz_energy_list_logs\kmedian__L=1e-05__lmb=1__seed=3.txt
Bank,1,kmedian,1e-05,5,20883.793399773764,1.0584402999993472,4,Bank\Lipschitz_energy_list_logs\kmedian__L=1e-05__lmb=1__seed=4.txt
Bank,1,kmedian,1e-05,5,21306.018482579595,1.0518584000019473,5,Bank\Lipschitz_energy_list_logs\kmedian__L=1e-05__lmb=1__seed=5.txt
Bank,1,kmedian,1e-05,6,21549.86723117568,1.1607784000007086,6,Bank\Lipschitz_energy_list_logs\kmedian__L=1e-05__lmb=1__seed=6.txt
Bank,1,kmedian,1e-05,4,21943.36935537569,0.8273066000001563,7,Bank\Lipschitz_energy_list_logs\kmedian__L=1e-05__lmb=1__seed=7.txt
Bank,1,kmedian,1e-05,5,22520.720529749364,0.9678424000012456,8,Bank\Lipschitz_energy_list_logs\kmedian__L=1e-05__lmb=1__seed=8.txt
Bank,1,kmedian,1e-05,6,22135.91272696903,0.9698466000008921,9,Bank\Lipschitz_energy_list_logs\kmedian__L=1e-05__lmb=1__seed=9.txt
Bank,1,kmedian,1e-05,5,22053.003012065918,1.0419846000004327,10,Bank\Lipschitz_energy_list_logs\kmedian__L=1e-05__lmb=1__seed=10.txt
Bank,1,kmedian,0.0001,4,22646.757284214116,0.8733907999994699,1,Bank\Lipschitz_energy_list_logs\kmedian__L=0.0001__lmb=1__seed=1.txt
Bank,1,kmedian,0.0001,6,22100.64519510197,0.8657029999994847,2,Bank\Lipschitz_energy_list_logs\kmedian__L=0.0001__lmb=1__seed=2.txt
Bank,1,kmedian,0.0001,5,21454.354382874477,0.7594076000023051,3,Bank\Lipschitz_energy_list_logs\kmedian__L=0.0001__lmb=1__seed=3.txt
